nome,instituicao_ensino_aluno,idade_aluno,anos_pm,fase,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,dt_pst
ALUNO-791,,,,0,Não,8.004340111446288,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.79252555723144,7.5,7.5,5.625,7.666665,10,2022,2025-01-19
ALUNO-792,,,,3,Não,5.553987846496118,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,6.184870621369477,5,4.611111111111112,7.03125,5.9583325,10,2022,2025-01-19
ALUNO-794,,,,4,Não,7.302153111111111,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,9.791666666666666,5.625,6.588888888888889,7.96875,8.125,2.5,2022,2025-01-19
ALUNO-796,,,,4,Não,6.258056446780273,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,6.406606678345809,7.5,4.555555555555555,7.65625,6.499995,5,2022,2025-01-19
ALUNO-798,,,,4,Não,6.490193683211425,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,8.074582027168235,5.625,4.688888888888889,7.5,6.4583275,5,2022,2025-01-19
ALUNO-799,,,,2,Sim,7.896899500302482,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.602540834845735,7.5,5.916666666666666,6.041666666666667,8.444446666666668,10,2022,2025-01-19
ALUNO-800,,,,1,Não,7.861617939393939,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.280303030303031,7.5,9,5.833333333333334,7.111109999999999,5,2022,2025-01-19
ALUNO-801,,,,0,Não,6.954987237893207,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,7.629094522799372,7.5,6.916666666666666,5.625,7.166665,5,2022,2025-01-19
ALUNO-802,,,,1,Não,8.286620610229278,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.717813051146384,7.5,7.416666666666666,6.041666666666667,7.777780000000001,10,2022,2025-01-19
ALUNO-804,,,,1,Não,7.365081587301588,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.269841269841269,7.5,6.166666666666666,5.833333333333334,7.722223333333334,5,2022,2025-01-19
ALUNO-805,,,,1,Não,6.613163153439154,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,7.433862433862434,7.5,5.5,6.041666666666667,6.61111,5,2022,2025-01-19
ALUNO-806,,,,0,Não,7.412025476190477,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.214285714285714,7.5,5.866666666666667,5.625,7.916665,10,2022,2025-01-19
ALUNO-807,,,,1,Sim,8.813892666666668,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10,8.75,9.5,6.666666666666666,9.61112,5,2022,2025-01-19
ALUNO-808,,,,0,Não,6.644341418353577,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.00002,6.565452091767882,7.5,6.75,5.3125,7.499995,5,2022,2025-01-19
ALUNO-810,,,,2,Não,5.930081395598497,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.032340311325819,7.5,2,5.624999999999999,7.055556666666666,5,2022,2025-01-19
ALUNO-811,,,,2,Não,6.969181527369182,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,7.866730970179244,5,7.25,6.458333333333334,7.5,5,2022,2025-01-19
ALUNO-812,,,,0,Não,7.675403049175225,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.00002,9.31450357920946,7.5,8.416666666666668,5.625,8.083335,5,2022,2025-01-19
ALUNO-814,,,,2,Não,6.322553780885782,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.00002,8.237762237762238,7.5,3.666666666666667,6.25,6.833329999999999,5,2022,2025-01-19
ALUNO-815,,,,4,Não,6.580933343434343,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,6.779671717171717,7.5,5.5,7.5,6.874995,5,2022,2025-01-19
ALUNO-816,,,,3,Não,7.563604797979798,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,7.11489898989899,7.5,7.5,7.65625,6.45833,10,2022,2025-01-19
ALUNO-817,,,,3,Não,7.279925742424242,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.75001,7.73989898989899,7.5,7.222222222222221,8.125,8.0000025,2.5,2022,2025-01-19
ALUNO-818,,,,0,Não,7.830788433198381,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.008097165991904,7.5,8.25,5.625,8.333335,5,2022,2025-01-19
ALUNO-819,,,,0,Não,6.901971877828054,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.291101055806935,7.5,4.333333333333333,5.9375,7.416665,5,2022,2025-01-19
ALUNO-820,,,,5,Não,7.304722388888888,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.08333,8.131944444444445,5.625,8.433333333333332,6.458333333333332,7.8750025,5,2022,2025-01-19
ALUNO-822,,,,1,Não,8.228772285714285,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.595238095238097,5.625,8.333333333333332,6.25,7.77778,10,2022,2025-01-19
ALUNO-823,,,,2,Não,7.912811530864198,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.320987654320987,8.75,7.166666666666667,6.458333333333334,8.222226666666668,5,2022,2025-01-19
ALUNO-824,,,,2,Não,5.914900545454545,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,6.060606060606061,7.5,4.25,6.25,5.888886666666666,5,2022,2025-01-19
ALUNO-825,,,,3,Não,5.705118585573055,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,5.579065150087494,4.375,5.477777777777778,7.8125,4.916665,5,2022,2025-01-19
ALUNO-828,,,,6,Não,6.259109685300206,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,4.845885093167702,8.125,3.833333333333334,7.96875,7.27778,5,2022,2025-01-19
ALUNO-829,,,,4,Não,7.117600108225108,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,8.249458874458874,5.625,5.666666666666667,6.71875,5.91666,10,2022,2025-01-19
ALUNO-830,,,,5,Não,8.135882296296298,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.241898148148149,6.25,7.166666666666667,6.458333333333334,8.125005,10,2022,2025-01-19
ALUNO-831,,,,2,Não,6.445832675903806,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.104156712852363,7.5,3,6.25,5.999996666666668,5,2022,2025-01-19
ALUNO-832,,,,3,Sim,8.62014138888889,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.375,7.5,6.944444444444446,9.0625,8.5000025,10,2022,2025-01-19
ALUNO-834,,,,3,Não,6.614515690283401,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,7.739245951417004,7.5,4.5,7.5,6.8749975,5,2022,2025-01-19
ALUNO-835,,,,2,Não,5.661425060985798,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,6.182121971595657,5,3.25,6.25,5.999993333333334,5,2022,2025-01-19
ALUNO-836,,,,0,Não,6.894444777777777,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.638888888888888,7.5,6,5,7.333325,5,2022,2025-01-19
ALUNO-839,,,,1,Não,8.079349826086958,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.855072463768115,7.5,8,6.25,8.166666666666668,5,2022,2025-01-19
ALUNO-840,,,,0,Não,7.151334755991286,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.485838779956426,6.875,7.25,5,7.083325,5,2022,2025-01-19
ALUNO-841,,,,0,Não,6.83936507936508,,Ágata,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91668,8.230158730158731,4.375,7.716666666666667,4.375,7.41666,5,2022,2025-01-19
ALUNO-843,,,,7,Não,5.783934045751634,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,5.226960784313724,5,4.111111111111112,6.71875,7.055553333333332,5,2022,2025-01-19
ALUNO-844,,,,1,Não,7.308335555555557,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.61111111111111,7.5,6.75,6.25,7.555556666666667,5,2022,2025-01-19
ALUNO-847,,,,0,Não,7.862026142857143,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.714285714285715,8.125,7.949999999999999,5,6.333335,10,2022,2025-01-19
ALUNO-848,,,,3,Não,6.030205833333333,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,7.1875,7.5,3.916666666666667,7.34375,5.3749875,5,2022,2025-01-19
ALUNO-850,,,,4,Não,7.388203535794046,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,7.776784067859118,5,6.711111111111111,7.65625,7.1666625,10,2022,2025-01-19
ALUNO-851,,,,1,Não,8.040676603174603,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.682539682539682,7.5,8.583333333333334,6.041666666666667,7.666666666666667,5,2022,2025-01-19
ALUNO-852,,,,0,Não,7.347305921568628,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.88235294117647,8.75,7.166666666666666,5.625,7.5,5,2022,2025-01-19
ALUNO-853,,,,1,Sim,7.928601818181819,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.090909090909092,7.5,7.75,5.9375,8.83334,5,2022,2025-01-19
ALUNO-854,,,,2,Não,7.403129618406286,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.092031425364757,7.5,5.666666666666666,6.458333333333334,6.777773333333333,10,2022,2025-01-19
ALUNO-855,,,,3,Não,6.355207500000001,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,7.6875,7.5,4.25,7.34375,5.5416575,5,2022,2025-01-19
ALUNO-856,,,,5,Não,7.641655050108932,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.16668,9.27076525054466,7.5,7.166666666666667,6.041666666666667,7.91667,5,2022,2025-01-19
ALUNO-857,,,,1,Não,7.779763904761905,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.523809523809524,7.5,7.5,6.25,8,5,2022,2025-01-19
ALUNO-858,,,,2,Não,6.689521871961853,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.39898935980926,5,4.583333333333333,4.375,8.277776666666668,5,2022,2025-01-19
ALUNO-859,,,,1,Não,7.729168333333334,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.416666666666666,7.5,8.5,5.625,7.916665,5,2022,2025-01-19
ALUNO-861,,,,4,Não,6.962409296451915,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,6.278011204481793,6.875,6.877777777777777,7.1875,7.3333325,5,2022,2025-01-19
ALUNO-862,,,,1,Sim,7.785336999222999,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,9.16278166278166,7.5,8.25,6.25,8.388893333333334,5,2022,2025-01-19
ALUNO-863,,,,0,Não,8.679763571428571,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.19047619047619,8.125,9.416666666666668,5.625,7.916665,10,2022,2025-01-19
ALUNO-864,,,,2,Não,7.680083750915751,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,8.754578754578755,7.5,8.5,6.458333333333334,7.666663333333332,5,2022,2025-01-19
ALUNO-865,,,,1,Não,6.254285403508773,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,7.389473684210527,7.5,4.583333333333334,6.041666666666667,6.277776666666666,5,2022,2025-01-19
ALUNO-866,,,,1,Sim,8.416724112554114,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,9.72943722943723,7.5,9.583333333333332,6.875,9.33334,5,2022,2025-01-19
ALUNO-868,,,,0,Não,7.569368138401559,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.888499025341131,8.125,6.916666666666666,5.625,7.916665,5,2022,2025-01-19
ALUNO-869,,,,1,Não,6.730094370370371,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.351851851851851,7.5,4.75,6.041666666666667,6.777776666666666,5,2022,2025-01-19
ALUNO-870,,,,2,Sim,8.427782,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,10,7.5,8,6.666666666666666,9.555566666666666,5,2022,2025-01-19
ALUNO-872,,,,3,Não,5.526750312169312,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,5.727513227513228,5.625,4.333333333333333,7.1875,5.12499,5,2022,2025-01-19
ALUNO-876,,,,0,Não,7.410072141650422,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.217024041585445,7.5,7.166666666666666,5,7.16666,5,2022,2025-01-19
ALUNO-877,,,,3,Não,6.05804740909091,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,6.607954545454545,7.5,4.75,7.03125,5.2083225,5,2022,2025-01-19
ALUNO-879,,,,1,Não,6.625001666666667,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.833333333333332,5,5.5,3.75,7.166665,5,2022,2025-01-19
ALUNO-881,,,,1,Não,8.057199636363638,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.848484848484848,7.5,7.833333333333333,6.875,8.166670000000002,5,2022,2025-01-19
